M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed7,2,2,8,3;5,False,False,,5,3,29.0,64.0,1295.0,11.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed7,2,2,8,3;6,False,False,,6,3,30.0,69.0,1379.0,9.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed7,2,2,8,0;1,False,False,,1,0,29.0,65.0,1374.0,9.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed7,2,2,8,1;4,False,False,,4,1,26.0,56.0,1216.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed7,2,2,8,1;5,False,False,,5,1,26.0,58.0,1242.0,13.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed7,2,2,8,1;6,False,False,,1,6,28.0,63.0,1326.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed7,2,2,8,0;6,False,False,,6,0,29.0,66.0,1360.0,10.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed7,2,2,8,4;6,False,False,,4,6,26.0,56.0,1209.0,15.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed7,2,2,8,5;6,False,False,,5,6,26.0,59.0,1228.0,14.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed7,2,2,8,0;5,False,False,,5,0,29.0,64.0,1274.0,13.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed7,2,2,8,4;5,False,False,,4,5,24.0,50.0,1125.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,2,2,8,0;4,False,False,,4,0,27.0,57.0,1257.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;8,False,False,,1;2,8,22.0,50.0,1181.0,19.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,2;3;8,False,False,,2;8,3,24.0,53.0,1239.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,2;4;8,False,False,,2;4,8,21.0,45.0,1064.0,23.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,2;5;8,False,False,,2;5,8,21.0,44.0,1088.0,21.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,2;7;8,False,False,,2;7,8,20.0,43.0,978.0,26.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,2;8;9,False,False,,2;9,8,18.0,39.0,944.0,23.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;4,False,False,,1;4,0,23.0,49.0,1170.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;4,False,False,,2;4,1,21.0,46.0,1063.0,27.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,1;3;4,False,False,,1;4,3,24.0,52.0,1189.0,19.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,1;4;5,False,False,,4;5,1,20.0,42.0,1038.0,24.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,1;4;6,False,False,,1;4,6,23.0,49.0,1122.0,22.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,1;4;7,False,False,,1;7,4,19.0,42.0,924.0,31.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,1;4;8,False,False,,1;4,8,23.0,50.0,1125.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,1;4;9,False,False,,4;9,1,17.0,33.0,894.0,26.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,0;4;6,False,False,,4;6,0,23.0,49.0,1163.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,3;4;6,False,False,,4;6,3,24.0,52.0,1182.0,18.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,4;5;6,False,False,,4;5,6,20.0,42.0,1031.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,4;6;7,False,False,,4;7,6,19.0,43.0,917.0,30.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,4;6;8,False,False,,4;6,8,23.0,50.0,1118.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,4;6;9,False,False,,4;9,6,17.0,34.0,887.0,25.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,0;2;3,False,False,,0;2,3,24.0,52.0,1284.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;3,False,False,,1;2,3,23.0,52.0,1245.0,18.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,2;3;4,False,False,,2;4,3,22.0,47.0,1128.0,22.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,2;3;5,False,False,,2;5,3,21.0,45.0,1152.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,2;3;7,False,False,,2;7,3,21.0,45.0,1042.0,25.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,0;4;5,False,False,,4;5,0,22.0,46.0,1077.0,22.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,2;4;5,False,False,,2;5,4,18.0,37.0,977.0,27.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,3;4;5,False,False,,4;5,3,22.0,46.0,1098.0,20.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,4;5;7,False,False,,5;7,4,18.0,38.0,833.0,32.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,4;5;8,False,False,,4;5,8,22.0,45.0,1034.0,21.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,4;5;9,False,False,,4;9,5,15.0,29.0,796.0,27.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,0;7;9,False,False,,7;9,0,17.0,36.0,844.0,27.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,1;7;9,False,False,,7;9,1,15.0,31.0,809.0,29.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,2;7;9,False,False,,7;9,2,15.0,31.0,747.0,32.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,4;7;9,False,False,,4;9,7,15.0,31.0,689.0,34.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,5;7;9,False,False,,7;9,5,15.0,31.0,704.0,32.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,6;7;9,False,False,,7;9,6,15.0,33.0,795.0,30.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,7;8;9,False,False,,7;9,8,17.0,37.0,798.0,28.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,1;7;8,False,False,,1;7,8,20.0,45.0,1041.0,22.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,3;7;8,False,False,,7;8,3,23.0,51.0,1094.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,4;7;8,False,False,,4;7,8,20.0,45.0,920.0,28.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,5;7;8,False,False,,5;7,8,21.0,43.0,943.0,25.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,6;7;8,False,False,,6;7,8,20.0,46.0,1027.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;5,False,False,,1;5,0,24.0,54.0,1194.0,18.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,0;2;5,False,False,,2;5,0,21.0,45.0,1131.0,22.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,0;3;5,False,False,,0;5,3,27.0,60.0,1247.0,16.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,0;5;6,False,False,,5;6,0,24.0,55.0,1180.0,19.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,0;5;7,False,False,,5;7,0,21.0,44.0,986.0,26.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,0;5;9,False,False,,5;9,0,20.0,46.0,945.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;4;9,False,False,,4;9,0,18.0,35.0,936.0,22.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,2;4;9,False,False,,4;9,2,16.0,31.0,834.0,28.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,3,3,7,4;8;9,False,False,,4;9,8,18.0,36.0,890.0,23.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,0;2;9,False,False,,2;9,0,18.0,38.0,990.0,22.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;9,False,False,,2;9,1,17.0,36.0,950.0,25.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,2;5;9,False,False,,2;9,5,15.0,32.0,850.0,27.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,3,3,7,1;5;9,False,False,,5;9,1,17.0,38.0,912.0,24.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,5;6;9,False,False,,5;9,6,17.0,40.0,898.0,25.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed7,3,3,7,5;8;9,False,False,,5;9,8,20.0,46.0,901.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;3;4,False,False,,0;4,3,25.0,53.0,1230.0,16.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed7,3,3,7,3;4;7,False,False,,4;7,3,21.0,47.0,984.0,27.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,3;4;8,False,False,,4;8,3,25.0,54.0,1185.0,16.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed7,3,3,7,0;6;9,False,False,,6;9,0,20.0,46.0,1038.0,20.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,1;6;9,False,False,,1;9,6,19.0,43.0,1003.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,6;8;9,False,False,,6;9,8,20.0,47.0,992.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;7,False,False,,1;7,0,20.0,44.0,1086.0,22.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;7,False,False,,2;7,1,19.0,42.0,984.0,28.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,1;3;7,False,False,,1;7,3,21.0,47.0,1105.0,21.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,1;5;7,False,False,,5;7,1,18.0,38.0,954.0,26.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,1;6;7,False,False,,1;7,6,19.0,42.0,1038.0,24.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;6,False,False,,1;6,0,25.0,56.0,1280.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed7,3,3,7,0;3;6,False,False,,0;6,3,27.0,62.0,1333.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,0;6;7,False,False,,6;7,0,20.0,45.0,1072.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;3,False,False,,0;1,3,27.0,61.0,1347.0,12.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,0;3;7,False,False,,0;7,3,23.0,50.0,1139.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;2,False,False,,1;2,0,22.0,49.0,1226.0,19.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,0;2;4,False,False,,2;4,0,21.0,44.0,1109.0,23.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,0;2;7,False,False,,2;7,0,20.0,42.0,1023.0,26.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,0;4;7,False,False,,4;7,0,20.0,44.0,965.0,28.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,2;4;7,False,False,,2;7,4,19.0,42.0,863.0,34.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,1;3;8,False,False,,1;8,3,27.0,62.0,1302.0,12.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,1;5;8,False,False,,1;5,8,24.0,53.0,1151.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,1;6;8,False,False,,1;6,8,25.0,57.0,1235.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed7,3,3,7,1;8;9,False,False,,1;9,8,20.0,45.0,1006.0,20.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,1;5;6,False,False,,1;5,6,22.0,49.0,1148.0,19.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed7,3,3,7,3;5;6,False,False,,5;6,3,24.0,55.0,1201.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,5;6;7,False,False,,5;7,6,18.0,39.0,940.0,27.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,3,3,7,5;6;8,False,False,,5;6,8,24.0,54.0,1137.0,18.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,1;3;5,False,False,,1;5,3,24.0,54.0,1215.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed7,3,3,7,3;5;7,False,False,,5;7,3,21.0,44.0,1007.0,24.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,3;5;8,False,False,,5;8,3,27.0,59.0,1204.0,15.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,1;3;6,False,False,,1;6,3,25.0,58.0,1299.0,14.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed7,3,3,7,3;6;7,False,False,,6;7,3,21.0,48.0,1091.0,22.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,3,3,7,3;6;8,False,False,,6;8,3,27.0,63.0,1288.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed7,3,3,7,0;1;9,False,False,,1;9,0,20.0,44.0,1052.0,19.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,3,3,7,1;2;5,False,False,,2;5,1,19.0,42.0,1094.0,23.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,3,3,7,2;5;7,False,False,,5;7,2,18.0,36.0,891.0,30.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;2;9,False,False,,1;2;9,0,15.0,31.0,904.0,29.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;4;9,False,False,,2;4;9,1,14.0,27.0,741.0,37.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;5;9,False,False,,2;5;9,1,12.0,25.0,764.0,34.0,5.0,False,1.0,12.0,12.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;7;9,False,False,,1;7;9,2,12.0,24.0,661.0,39.0,5.0,False,1.0,12.0,12.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;8;9,False,False,,1;2;9,8,15.0,32.0,858.0,30.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;2;7,False,False,,1;2;7,0,16.0,35.0,938.0,32.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;3;7,False,False,,0;1;7,3,18.0,40.0,1059.0,25.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;4;7,False,False,,1;4;7,0,16.0,35.0,878.0,35.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;5;7,False,False,,1;5;7,0,16.0,34.0,906.0,31.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;6;7,False,False,,1;6;7,0,16.0,35.0,992.0,28.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;7;9,False,False,,1;7;9,0,13.0,26.0,763.0,33.0,5.0,False,1.0,13.0,13.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;7;8,False,False,,1;2;7,8,16.0,36.0,893.0,32.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,2;3;7;8,False,False,,2;7;8,3,18.0,39.0,951.0,29.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,2;4;7;8,False,False,,2;4;7,8,16.0,36.0,772.0,38.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,2;5;7;8,False,False,,2;5;7,8,16.0,31.0,800.0,34.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,2;7;8;9,False,False,,2;7;9,8,13.0,27.0,655.0,37.0,5.0,False,1.0,13.0,13.0,False
20,10,_original_nint128_seed7,4,4,6,0;4;7;9,False,False,,4;7;9,0,13.0,26.0,643.0,38.0,5.0,False,1.0,13.0,13.0,False
20,10,_original_nint128_seed7,4,4,6,1;4;7;9,False,False,,1;7;9,4,12.0,24.0,601.0,42.0,5.0,False,1.0,12.0,12.0,False
20,10,_original_nint128_seed7,4,4,6,2;4;7;9,False,False,,2;7;9,4,12.0,24.0,541.0,44.0,5.0,False,1.0,12.0,12.0,False
20,10,_original_nint128_seed7,4,4,6,4;5;7;9,False,False,,4;5;9,7,11.0,21.0,503.0,43.0,5.0,False,1.0,11.0,11.0,False
20,10,_original_nint128_seed7,4,4,6,4;6;7;9,False,False,,4;7;9,6,12.0,25.0,594.0,41.0,5.0,False,1.0,12.0,12.0,False
20,10,_original_nint128_seed7,4,4,6,4;7;8;9,False,False,,4;7;9,8,13.0,27.0,597.0,39.0,5.0,False,1.0,13.0,13.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;2;4,False,False,,0;2;4,1,18.0,39.0,1017.0,31.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,0;2;3;4,False,False,,0;2;4,3,19.0,40.0,1082.0,26.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,4,4,6,0;2;4;5,False,False,,2;4;5,0,16.0,33.0,929.0,32.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;2;4;7,False,False,,2;4;7,0,16.0,35.0,817.0,38.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;2;4;9,False,False,,2;4;9,0,14.0,26.0,788.0,32.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed7,4,4,6,1;2;4;8,False,False,,2;4;8,1,18.0,40.0,972.0,31.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,2;3;4;8,False,False,,2;4;8,3,19.0,41.0,1037.0,26.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed7,4,4,6,2;4;5;8,False,False,,2;4;5,8,16.0,32.0,886.0,31.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,2;4;8;9,False,False,,2;4;9,8,14.0,27.0,742.0,33.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed7,4,4,6,0;1;4;6,False,False,,0;1;4,6,20.0,42.0,1076.0,26.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed7,4,4,6,0;3;4;6,False,False,,0;4;6,3,21.0,45.0,1136.0,22.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed7,4,4,6,0;4;5;6,False,False,,4;5;6,0,18.0,38.0,983.0,28.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed7,4,4,6,0;4;6;7,False,False,,4;6;7,0,16.0,36.0,871.0,34.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed7,4,4,6,0;4;6;9,False,False,,4;6;9,0,15.0,29.0,841.0,29.0,5.0,False,1.0,15.0,15.0,False
