k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,39,36,6,10,8.2,1.469693845669907,1.6253968253968254,1.7777777777777777,3.2,4.0,8,396,0.009900247506187655,20,10,_original_nint128_seed28,2000,40000,heuristic,0.5,1.7777777777777777,1.6253968253968254,8,0,41,96
