k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,22,25,2,17,7.2,5.635601121442149,1.0188235294117647,1.3,1.8,2.0,8,164,0.004100102502562564,20,10,_original_nint128_seed11,2000,40000,heuristic,0.5,1.3,1.0188235294117647,8,0,36,75
