M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed11,1,1,9,0,False,False,,,0,31.0,65.0,811.0,6.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed11,1,1,9,1,False,False,,,1,29.0,60.0,782.0,9.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed11,1,1,9,2,False,False,,,2,34.0,70.0,842.0,3.0,5.0,False,1.0,34.0,34.0,False
20,10,_original_nint128_seed11,1,1,9,3,False,False,,,3,31.0,65.0,730.0,6.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed11,1,1,9,4,False,False,,,4,29.0,62.0,818.0,6.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed11,1,1,9,5,False,False,,,5,30.0,62.0,704.0,9.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed11,1,1,9,6,False,False,,,6,32.0,64.0,781.0,7.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed11,1,1,9,7,False,False,,,7,32.0,69.0,814.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed11,1,1,9,8,False,False,,,8,30.0,61.0,703.0,8.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed11,1,1,9,9,False,False,,,9,27.0,56.0,713.0,8.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,0;2,False,False,,0,2,29.0,60.0,799.0,9.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed11,2,2,8,1;2,False,False,,1,2,27.0,55.0,770.0,12.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,2;3,False,False,,3,2,29.0,60.0,718.0,9.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed11,2,2,8,2;4,False,False,,4,2,27.0,57.0,806.0,9.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,2;5,False,False,,5,2,28.0,57.0,692.0,12.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed11,2,2,8,2;7,False,False,,7,2,30.0,64.0,802.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed11,2,2,8,2;8,False,False,,8,2,28.0,56.0,691.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed11,2,2,8,2;9,False,False,,9,2,25.0,51.0,701.0,11.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,0;9,False,False,,9,0,23.0,47.0,669.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,2,2,8,1;9,False,False,,9,1,22.0,45.0,641.0,17.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed11,2,2,8,3;9,False,False,,9,3,23.0,48.0,588.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,2,2,8,4;9,False,False,,9,4,21.0,44.0,676.0,15.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed11,2,2,8,5;9,False,False,,9,5,21.0,43.0,563.0,17.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed11,2,2,8,6;9,False,False,,9,6,23.0,45.0,640.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,2,2,8,7;9,False,False,,9,7,24.0,52.0,671.0,13.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,2,2,8,8;9,False,False,,9,8,22.0,44.0,562.0,16.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed11,2,2,8,0;8,False,False,,8,0,25.0,51.0,660.0,14.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,3;8,False,False,,8,3,25.0,51.0,579.0,14.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,4;8,False,False,,8,4,23.0,48.0,667.0,14.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,2,2,8,5;8,False,False,,8,5,25.0,51.0,553.0,17.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,6;8,False,False,,8,6,26.0,52.0,629.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,7;8,False,False,,8,7,26.0,55.0,663.0,12.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,0;7,False,False,,0,7,26.0,57.0,771.0,10.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,1;7,False,False,,1,7,25.0,54.0,742.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,3;7,False,False,,3,7,27.0,59.0,690.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,4;7,False,False,,4,7,26.0,57.0,778.0,10.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,5;7,False,False,,5,7,26.0,56.0,664.0,13.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,6;7,False,False,,6,7,28.0,58.0,741.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed11,2,2,8,0;3,False,False,,0,3,26.0,55.0,686.0,13.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,1;3,False,False,,1,3,24.0,50.0,658.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,2,2,8,3;4,False,False,,4,3,25.0,53.0,694.0,12.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,3;5,False,False,,5,3,26.0,55.0,578.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,3;6,False,False,,6,3,27.0,54.0,657.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,0;1,False,False,,1,0,24.0,50.0,739.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,2,2,8,1;4,False,False,,1,4,22.0,47.0,746.0,15.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed11,2,2,8,1;5,False,False,,1,5,24.0,49.0,632.0,18.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,2,2,8,1;6,False,False,,1,6,26.0,52.0,709.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,0;6,False,False,,6,0,27.0,54.0,738.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed11,2,2,8,4;6,False,False,,4,6,25.0,51.0,745.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,5;6,False,False,,5,6,26.0,51.0,631.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,2,2,8,0;5,False,False,,5,0,25.0,52.0,661.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed11,2,2,8,4;5,False,False,,4,5,24.0,50.0,668.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,2,2,8,0;4,False,False,,4,0,26.0,57.0,772.0,14.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed11,3,3,7,0;2;8,False,False,,0;8,2,23.0,46.0,648.0,17.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,3,3,7,2;3;8,False,False,,3;8,2,23.0,46.0,567.0,17.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,3,3,7,2;4;8,False,False,,4;8,2,21.0,43.0,655.0,17.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed11,3,3,7,2;5;8,False,False,,5;8,2,23.0,46.0,541.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed11,3,3,7,2;7;8,False,False,,7;8,2,24.0,50.0,651.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed11,3,3,7,2;8;9,False,False,,8;9,2,20.0,39.0,550.0,19.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed11,3,3,7,0;1;4,False,False,,1;4,0,19.0,42.0,700.0,23.0,5.0,False,1.0,19.0,19.0,False
