k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,19,20,1,11,6.2,3.54400902933387,0.8641414141414142,1.2222222222222223,1.6,3.0,8,178,0.00445011125278132,20,10,_original_nint128_seed14,2000,40000,heuristic,0.5,1.2222222222222223,0.8641414141414142,8,0,31,59
