M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed14,1,1,9,0,False,False,,,0,21.0,43.0,761.0,9.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,1,1,9,1,False,False,,,1,29.0,57.0,1102.0,2.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed14,1,1,9,2,False,False,,,2,29.0,57.0,1102.0,2.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed14,1,1,9,3,False,False,,,3,27.0,51.0,1082.0,5.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed14,1,1,9,5,False,False,,,5,23.0,43.0,950.0,9.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed14,1,1,9,6,False,False,,,6,23.0,44.0,1033.0,9.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed14,1,1,9,7,False,False,,,7,29.0,56.0,1078.0,3.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed14,1,1,9,8,False,False,,,8,28.0,50.0,969.0,4.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed14,1,1,9,9,False,False,,,9,28.0,53.0,1058.0,4.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed14,2,2,8,0;2,False,False,,0,2,20.0,41.0,731.0,11.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,1;2,False,False,,1,2,27.0,54.0,1072.0,4.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed14,2,2,8,2;3,False,False,,3,2,25.0,49.0,1052.0,7.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed14,2,2,8,2;5,False,False,,5,2,21.0,41.0,920.0,11.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,2;6,False,False,,6,2,21.0,42.0,1003.0,11.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,2;7,False,False,,7,2,27.0,54.0,1048.0,5.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed14,2,2,8,2;8,False,False,,8,2,26.0,48.0,939.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,2;9,False,False,,9,2,26.0,51.0,1028.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,0;9,False,False,,0,9,19.0,38.0,687.0,13.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed14,2,2,8,1;9,False,False,,9,1,26.0,51.0,1028.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,3;9,False,False,,3,9,24.0,45.0,1008.0,9.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed14,2,2,8,5;9,False,False,,5,9,20.0,37.0,876.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,6;9,False,False,,6,9,20.0,38.0,959.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,7;9,False,False,,9,7,26.0,49.0,1004.0,7.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,8;9,False,False,,8,9,26.0,47.0,893.0,9.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,0;8,False,False,,0,8,19.0,38.0,597.0,14.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed14,2,2,8,1;8,False,False,,8,1,26.0,48.0,939.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,3;8,False,False,,8,3,24.0,42.0,919.0,9.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed14,2,2,8,5;8,False,False,,5,8,20.0,34.0,787.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,6;8,False,False,,6,8,20.0,35.0,870.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,7;8,False,False,,8,7,26.0,47.0,915.0,7.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed14,2,2,8,0;7,False,False,,0,7,20.0,41.0,707.0,12.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,1;7,False,False,,7,1,27.0,54.0,1048.0,5.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed14,2,2,8,3;7,False,False,,3,7,25.0,48.0,1028.0,8.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed14,2,2,8,5;7,False,False,,5,7,21.0,40.0,896.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,6;7,False,False,,6,7,21.0,41.0,979.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,0;3,False,False,,0,3,18.0,36.0,711.0,14.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed14,2,2,8,1;3,False,False,,3,1,25.0,49.0,1052.0,7.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed14,2,2,8,3;5,False,False,,5,3,20.0,38.0,898.0,15.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,3;6,False,False,,6,3,20.0,38.0,983.0,14.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,0;1,False,False,,0,1,20.0,41.0,731.0,11.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed14,2,2,8,1;5,False,False,,5,1,21.0,41.0,920.0,11.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,1;6,False,False,,6,1,21.0,42.0,1003.0,11.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed14,2,2,8,0;6,False,False,,0,6,14.0,29.0,662.0,18.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed14,2,2,8,5;6,False,False,,5,6,18.0,33.0,849.0,19.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed14,2,2,8,0;5,False,False,,0,5,14.0,28.0,579.0,18.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed14,3,3,7,0;2;8,False,False,,0;8,2,18.0,36.0,567.0,16.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed14,3,3,7,1;2;8,False,False,,1;8,2,24.0,45.0,909.0,8.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed14,3,3,7,2;3;8,False,False,,3;8,2,22.0,40.0,889.0,11.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed14,3,3,7,2;5;8,False,False,,5;8,2,18.0,32.0,757.0,15.0,5.0,False,1.0,18.0,18.0,False
