M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed9,1,1,9,0,False,False,,,0,29.0,65.0,891.0,14.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,1,1,9,1,False,False,,,1,39.0,87.0,1161.0,4.0,5.0,False,1.0,39.0,39.0,False
20,10,_original_nint128_seed9,1,1,9,2,False,False,,,2,37.0,87.0,1098.0,6.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed9,1,1,9,3,False,False,,,3,35.0,77.0,1094.0,12.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed9,1,1,9,5,False,False,,,5,38.0,82.0,1127.0,7.0,5.0,False,1.0,38.0,38.0,False
20,10,_original_nint128_seed9,1,1,9,6,False,False,,,6,37.0,82.0,1145.0,7.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed9,1,1,9,7,False,False,,,7,36.0,82.0,1068.0,8.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed9,1,1,9,8,False,False,,,8,33.0,74.0,968.0,12.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed9,1,1,9,9,False,False,,,9,32.0,78.0,1114.0,9.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed9,2,2,8,0;2,False,False,,0,2,25.0,57.0,788.0,20.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,2,2,8,1;2,False,False,,2,1,33.0,78.0,1058.0,10.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed9,2,2,8,2;3,False,False,,3,2,29.0,68.0,991.0,18.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,2,2,8,2;5,False,False,,5,2,32.0,73.0,1024.0,13.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed9,2,2,8,2;6,False,False,,6,2,31.0,73.0,1042.0,13.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed9,2,2,8,2;7,False,False,,7,2,30.0,73.0,965.0,14.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed9,2,2,8,2;8,False,False,,8,2,29.0,66.0,860.0,20.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,2,2,8,2;9,False,False,,9,2,29.0,70.0,1011.0,15.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,2,2,8,0;9,False,False,,0,9,22.0,51.0,804.0,23.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed9,2,2,8,1;9,False,False,,9,1,28.0,69.0,1074.0,13.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed9,2,2,8,5;9,False,False,,9,5,27.0,64.0,1040.0,16.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed9,2,2,8,6;9,False,False,,9,6,26.0,64.0,1058.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed9,2,2,8,7;9,False,False,,9,7,25.0,64.0,981.0,17.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,2,2,8,8;9,False,False,,8,9,26.0,60.0,879.0,23.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed9,2,2,8,0;8,False,False,,0,8,22.0,49.0,657.0,27.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed9,2,2,8,1;8,False,False,,8,1,29.0,65.0,928.0,16.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,2,2,8,3;8,False,False,,8,3,26.0,58.0,860.0,25.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed9,2,2,8,5;8,False,False,,8,5,28.0,60.0,894.0,19.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed9,2,2,8,6;8,False,False,,8,6,27.0,60.0,912.0,19.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed9,2,2,8,7;8,False,False,,8,7,26.0,60.0,835.0,20.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed9,2,2,8,0;7,False,False,,0,7,24.0,55.0,757.0,23.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed9,2,2,8,1;7,False,False,,7,1,34.0,75.0,1028.0,12.0,5.0,False,1.0,34.0,34.0,False
20,10,_original_nint128_seed9,2,2,8,3;7,False,False,,3,7,28.0,63.0,961.0,20.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed9,2,2,8,5;7,False,False,,7,5,32.0,70.0,993.0,16.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed9,2,2,8,6;7,False,False,,7,6,32.0,70.0,1010.0,16.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed9,2,2,8,0;3,False,False,,0,3,23.0,49.0,784.0,26.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed9,2,2,8,1;3,False,False,,3,1,31.0,68.0,1054.0,16.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed9,2,2,8,3;5,False,False,,3,5,31.0,67.0,1019.0,20.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed9,2,2,8,3;6,False,False,,3,6,29.0,63.0,1038.0,19.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,2,2,8,0;1,False,False,,0,1,25.0,56.0,851.0,18.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,2,2,8,1;5,False,False,,5,1,33.0,71.0,1087.0,11.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed9,2,2,8,1;6,False,False,,6,1,35.0,78.0,1104.0,12.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed9,2,2,8,0;6,False,False,,0,6,24.0,52.0,835.0,21.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed9,2,2,8,5;6,False,False,,6,5,33.0,70.0,1069.0,16.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed9,2,2,8,0;5,False,False,,0,5,24.0,52.0,814.0,22.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed9,3,3,7,0;2;8,False,False,,0;8,2,20.0,45.0,549.0,35.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed9,3,3,7,1;2;8,False,False,,1;8,2,25.0,57.0,820.0,24.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,3,3,7,2;3;8,False,False,,3;8,2,22.0,50.0,752.0,33.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed9,3,3,7,2;5;8,False,False,,5;8,2,24.0,52.0,786.0,27.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed9,3,3,7,2;6;8,False,False,,6;8,2,23.0,52.0,804.0,27.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed9,3,3,7,2;7;8,False,False,,7;8,2,22.0,52.0,727.0,28.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed9,3,3,7,0;2;3,False,False,,0;3,2,19.0,41.0,681.0,32.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed9,3,3,7,1;2;3,False,False,,2;3,1,25.0,59.0,951.0,22.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,3,3,7,2;3;5,False,False,,3;5,2,25.0,58.0,916.0,26.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed9,3,3,7,2;3;6,False,False,,3;6,2,23.0,54.0,935.0,25.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed9,3,3,7,2;3;7,False,False,,3;7,2,22.0,54.0,858.0,26.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed9,3,3,7,0;2;6,False,False,,0;6,2,20.0,44.0,732.0,27.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed9,3,3,7,1;2;6,False,False,,2;6,1,29.0,69.0,1001.0,18.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed9,3,3,7,2;5;6,False,False,,5;6,2,27.0,61.0,966.0,22.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed9,3,3,7,2;6;7,False,False,,6;7,2,26.0,61.0,907.0,22.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed9,3,3,7,2;6;9,False,False,,6;9,2,23.0,56.0,955.0,22.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed9,3,3,7,0;7;9,False,False,,0;9,7,17.0,41.0,670.0,32.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed9,3,3,7,1;7;9,False,False,,7;9,1,23.0,57.0,941.0,21.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed9,3,3,7,2;7;9,False,False,,7;9,2,22.0,56.0,878.0,23.0,5.0,False,1.0,22.0,22.0,False
