M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed26,1,1,9,0,False,False,,,0,32.0,70.0,965.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed26,1,1,9,1,False,False,,,1,31.0,69.0,985.0,5.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed26,1,1,9,2,False,False,,,2,27.0,64.0,962.0,8.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,1,1,9,3,False,False,,,3,33.0,73.0,988.0,3.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed26,1,1,9,4,False,False,,,4,27.0,61.0,843.0,11.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,1,1,9,5,False,False,,,5,32.0,71.0,839.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed26,1,1,9,6,False,False,,,6,28.0,62.0,885.0,9.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed26,1,1,9,7,False,False,,,7,30.0,67.0,934.0,6.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed26,1,1,9,8,False,False,,,8,31.0,67.0,921.0,5.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed26,1,1,9,9,False,False,,,9,26.0,53.0,890.0,14.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,2,2,8,0;2,False,False,,2,0,24.0,56.0,906.0,12.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,1;2,False,False,,2,1,24.0,56.0,926.0,13.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,2;3,False,False,,2,3,25.0,59.0,929.0,11.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,2,2,8,2;4,False,False,,4,2,20.0,48.0,784.0,19.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,2,2,8,2;5,False,False,,2,5,24.0,57.0,780.0,12.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,2;6,False,False,,6,2,22.0,52.0,825.0,18.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,2,2,8,2;7,False,False,,2,7,23.0,54.0,874.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,2;8,False,False,,2,8,23.0,53.0,862.0,13.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,2;9,False,False,,9,2,19.0,41.0,831.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,2,2,8,0;9,False,False,,9,0,24.0,48.0,833.0,19.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,1;9,False,False,,9,1,23.0,48.0,851.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,3;9,False,False,,9,3,24.0,48.0,857.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,4;9,False,False,,9,4,19.0,38.0,712.0,25.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,2,2,8,5;9,False,False,,9,5,24.0,48.0,708.0,18.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,6;9,False,False,,9,6,20.0,41.0,754.0,23.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,2,2,8,7;9,False,False,,9,7,21.0,42.0,803.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,2,2,8,8;9,False,False,,9,8,23.0,45.0,789.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,0;8,False,False,,8,0,29.0,62.0,858.0,10.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed26,2,2,8,1;8,False,False,,8,1,27.0,58.0,885.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,2,2,8,3;8,False,False,,8,3,29.0,62.0,888.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed26,2,2,8,4;8,False,False,,4,8,23.0,50.0,743.0,16.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,5;8,False,False,,8,5,29.0,63.0,733.0,10.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed26,2,2,8,6;8,False,False,,6,8,24.0,51.0,785.0,14.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,7;8,False,False,,7,8,26.0,56.0,834.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,2,2,8,0;7,False,False,,7,0,27.0,59.0,878.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,2,2,8,1;7,False,False,,7,1,26.0,58.0,898.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,2,2,8,3;7,False,False,,7,3,27.0,61.0,901.0,9.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,2,2,8,4;7,False,False,,4,7,23.0,53.0,756.0,17.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,2,2,8,5;7,False,False,,7,5,27.0,60.0,752.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,2,2,8,6;7,False,False,,6,7,24.0,53.0,796.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,0;3,False,False,,0,3,30.0,65.0,932.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed26,2,2,8,1;3,False,False,,1,3,29.0,64.0,952.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed26,2,2,8,3;4,False,False,,4,3,26.0,59.0,809.0,15.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,2,2,8,3;5,False,False,,5,3,30.0,66.0,806.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed26,2,2,8,3;6,False,False,,6,3,26.0,57.0,852.0,12.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,2,2,8,0;1,False,False,,1,0,28.0,61.0,929.0,9.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed26,2,2,8,1;4,False,False,,4,1,24.0,54.0,807.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,1;5,False,False,,1,5,28.0,62.0,803.0,9.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed26,2,2,8,1;6,False,False,,6,1,24.0,53.0,849.0,14.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,0;6,False,False,,6,0,25.0,54.0,829.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,2,2,8,4;6,False,False,,4,6,21.0,46.0,707.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,2,2,8,5;6,False,False,,6,5,25.0,55.0,703.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,2,2,8,0;5,False,False,,0,5,29.0,63.0,783.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed26,2,2,8,4;5,False,False,,4,5,24.0,54.0,661.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,2,2,8,0;4,False,False,,4,0,24.0,53.0,787.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;8,False,False,,2;8,0,21.0,48.0,799.0,18.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;8,False,False,,2;8,1,20.0,45.0,826.0,18.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;8,False,False,,2;8,3,21.0,48.0,829.0,16.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,2;4;8,False,False,,2;4,8,16.0,37.0,684.0,24.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed26,3,3,7,2;5;8,False,False,,2;8,5,21.0,49.0,674.0,18.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,2;6;8,False,False,,6;8,2,18.0,41.0,725.0,23.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,2;7;8,False,False,,2;8,7,19.0,43.0,774.0,20.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,2;8;9,False,False,,2;9,8,16.0,33.0,730.0,28.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;4,False,False,,0;4,1,21.0,46.0,751.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;4,False,False,,2;4,1,18.0,42.0,748.0,24.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,1;3;4,False,False,,1;4,3,23.0,52.0,773.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,1;4;5,False,False,,1;4,5,21.0,47.0,625.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,1;4;6,False,False,,4;6,1,18.0,39.0,671.0,25.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,1;4;7,False,False,,4;7,1,20.0,46.0,720.0,22.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,1;4;8,False,False,,4;8,1,20.0,43.0,707.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,1;4;9,False,False,,4;9,1,17.0,35.0,673.0,31.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;4;6,False,False,,4;6,0,18.0,38.0,651.0,24.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,2;4;6,False,False,,4;6,2,16.0,37.0,647.0,29.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed26,3,3,7,3;4;6,False,False,,4;6,3,20.0,44.0,673.0,24.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,4;5;6,False,False,,4;6,5,18.0,39.0,525.0,24.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,4;6;7,False,False,,4;6,7,18.0,40.0,618.0,27.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,4;6;8,False,False,,4;6,8,17.0,35.0,607.0,25.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,4;6;9,False,False,,4;9,6,14.0,27.0,576.0,34.0,5.0,False,1.0,14.0,14.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;3,False,False,,0;2,3,22.0,51.0,873.0,15.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;3,False,False,,1;2,3,22.0,51.0,893.0,16.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;4,False,False,,2;4,3,19.0,46.0,750.0,23.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;5,False,False,,2;5,3,22.0,52.0,747.0,15.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;6,False,False,,2;6,3,20.0,47.0,792.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;7,False,False,,2;7,3,20.0,47.0,841.0,18.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,2;3;9,False,False,,2;9,3,17.0,36.0,798.0,25.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;9,False,False,,0;9,3,22.0,43.0,800.0,22.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,1;3;9,False,False,,1;9,3,21.0,43.0,818.0,23.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,3;4;9,False,False,,4;9,3,18.0,36.0,678.0,29.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,3;5;9,False,False,,3;9,5,22.0,43.0,675.0,21.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,3;6;9,False,False,,6;9,3,18.0,36.0,721.0,26.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,3;7;9,False,False,,7;9,3,19.0,37.0,770.0,23.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,3;8;9,False,False,,8;9,3,21.0,40.0,756.0,23.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;6,False,False,,2;6,0,19.0,44.0,769.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;6,False,False,,2;6,1,19.0,44.0,789.0,23.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,2;5;6,False,False,,2;6,5,19.0,45.0,643.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,2;6;9,False,False,,2;9,6,15.0,33.0,694.0,32.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed26,3,3,7,0;4;5,False,False,,0;4,5,21.0,46.0,605.0,19.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,2;4;5,False,False,,2;4,5,17.0,41.0,602.0,23.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,3;4;5,False,False,,4;5,3,23.0,52.0,627.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,4;5;7,False,False,,4;7,5,20.0,46.0,574.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,4;5;8,False,False,,4;8,5,21.0,46.0,555.0,21.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,4;5;9,False,False,,4;9,5,17.0,33.0,530.0,29.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;7;9,False,False,,7;9,0,19.0,37.0,746.0,25.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,1;7;9,False,False,,7;9,1,18.0,37.0,764.0,26.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,2;7;9,False,False,,2;9,7,15.0,31.0,743.0,29.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed26,3,3,7,4;7;9,False,False,,4;9,7,15.0,30.0,625.0,31.0,5.0,False,1.0,15.0,15.0,False
20,10,_original_nint128_seed26,3,3,7,5;7;9,False,False,,7;9,5,19.0,37.0,621.0,24.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,6;7;9,False,False,,6;9,7,16.0,32.0,665.0,30.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed26,3,3,7,7;8;9,False,False,,7;9,8,18.0,34.0,702.0,26.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,0;7;8,False,False,,7;8,0,24.0,51.0,771.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,3,3,7,1;7;8,False,False,,7;8,1,22.0,47.0,798.0,16.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,3;7;8,False,False,,7;8,3,23.0,50.0,801.0,14.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,4;7;8,False,False,,4;8,7,19.0,42.0,656.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed26,3,3,7,5;7;8,False,False,,7;8,5,24.0,52.0,646.0,16.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,3,3,7,6;7;8,False,False,,6;8,7,20.0,42.0,696.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;5,False,False,,0;1,5,25.0,54.0,747.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;5,False,False,,0;2,5,21.0,49.0,724.0,16.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;5,False,False,,0;5,3,27.0,58.0,750.0,11.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,3,3,7,0;5;6,False,False,,0;6,5,22.0,47.0,647.0,17.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,0;5;7,False,False,,0;7,5,24.0,52.0,696.0,14.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,3,3,7,0;5;8,False,False,,0;8,5,26.0,57.0,670.0,15.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,3,3,7,0;5;9,False,False,,0;9,5,22.0,43.0,651.0,23.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,0;4;9,False,False,,4;9,0,17.0,33.0,655.0,30.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,2;4;9,False,False,,4;9,2,13.0,27.0,653.0,33.0,5.0,False,1.0,13.0,13.0,False
20,10,_original_nint128_seed26,3,3,7,4;8;9,False,False,,4;9,8,16.0,30.0,611.0,31.0,5.0,False,1.0,16.0,16.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;9,False,False,,2;9,0,17.0,36.0,774.0,27.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;9,False,False,,2;9,1,17.0,37.0,792.0,28.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,2;5;9,False,False,,2;9,5,17.0,36.0,649.0,26.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,1;5;9,False,False,,1;9,5,21.0,43.0,669.0,24.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,5;6;9,False,False,,6;9,5,18.0,36.0,572.0,27.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,5;8;9,False,False,,8;9,5,22.0,43.0,601.0,25.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;4,False,False,,0;4,3,23.0,51.0,753.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,3;4;8,False,False,,4;8,3,22.0,48.0,709.0,20.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,0;6;9,False,False,,6;9,0,18.0,36.0,697.0,28.0,5.0,False,1.0,18.0,18.0,False
20,10,_original_nint128_seed26,3,3,7,1;6;9,False,False,,6;9,1,17.0,36.0,715.0,29.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,6;8;9,False,False,,6;9,8,17.0,33.0,653.0,29.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;7,False,False,,1;7,0,23.0,50.0,842.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,1;2;7,False,False,,2;7,1,20.0,46.0,838.0,20.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,1;3;7,False,False,,1;7,3,23.0,52.0,865.0,14.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,1;5;7,False,False,,1;7,5,23.0,51.0,716.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,1;6;7,False,False,,1;6,7,20.0,44.0,760.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;6,False,False,,1;6,0,21.0,45.0,793.0,18.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;6,False,False,,0;6,3,23.0,49.0,796.0,16.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed26,3,3,7,0;6;7,False,False,,6;7,0,21.0,45.0,740.0,20.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,0;6;8,False,False,,6;8,0,22.0,46.0,722.0,19.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;3,False,False,,0;1,3,26.0,56.0,896.0,12.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;7,False,False,,0;7,3,24.0,53.0,845.0,13.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed26,3,3,7,0;3;8,False,False,,0;8,3,27.0,57.0,825.0,13.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;2,False,False,,0;2,1,21.0,48.0,870.0,17.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;4,False,False,,2;4,0,17.0,40.0,728.0,23.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;2;7,False,False,,2;7,0,20.0,46.0,818.0,19.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,0;4;7,False,False,,4;7,0,20.0,45.0,700.0,21.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed26,3,3,7,0;4;8,False,False,,4;8,0,21.0,45.0,680.0,21.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed26,3,3,7,2;4;7,False,False,,2;4,7,17.0,41.0,696.0,26.0,5.0,False,1.0,17.0,17.0,False
20,10,_original_nint128_seed26,3,3,7,0;1;8,False,False,,1;8,0,25.0,53.0,822.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,3,3,7,1;3;8,False,False,,1;8,3,25.0,53.0,852.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed26,3,3,7,1;5;8,False,False,,1;8,5,25.0,54.0,697.0,15.0,5.0,False,1.0,25.0,25.0,False
