k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,28,25,4,11,6.6,2.65329983228432,1.2378787878787878,1.2727272727272727,2.4,3.0,8,311,0.007775194379859496,20,10,_original_nint128_seed17,2000,40000,heuristic,0.5,1.2727272727272727,1.2378787878787878,8,0,33,75
