M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed25,1,1,9,0,False,False,,,0,30.0,71.0,1036.0,8.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed25,1,1,9,1,False,False,,,1,32.0,75.0,1079.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed25,1,1,9,2,False,False,,,2,31.0,74.0,1055.0,4.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed25,1,1,9,3,False,False,,,3,30.0,69.0,1064.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed25,1,1,9,4,False,False,,,4,28.0,62.0,878.0,10.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed25,1,1,9,5,False,False,,,5,30.0,72.0,904.0,6.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed25,1,1,9,6,False,False,,,6,33.0,74.0,1083.0,4.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed25,1,1,9,7,False,False,,,7,26.0,63.0,936.0,10.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed25,1,1,9,8,False,False,,,8,28.0,66.0,985.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed25,1,1,9,9,False,False,,,9,32.0,76.0,1030.0,3.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed25,2,2,8,0;2,False,False,,0,2,26.0,60.0,978.0,12.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed25,2,2,8,1;2,False,False,,2,1,28.0,67.0,1021.0,8.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed25,2,2,8,2;3,False,False,,3,2,26.0,60.0,1006.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed25,2,2,8,2;4,False,False,,4,2,24.0,53.0,820.0,14.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed25,2,2,8,2;5,False,False,,5,2,26.0,64.0,846.0,10.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed25,2,2,8,2;6,False,False,,2,6,29.0,66.0,1025.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed25,2,2,8,2;7,False,False,,7,2,23.0,56.0,877.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed25,2,2,8,2;8,False,False,,8,2,25.0,61.0,925.0,16.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed25,2,2,8,2;9,False,False,,2,9,28.0,68.0,972.0,7.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed25,2,2,8,0;9,False,False,,0,9,27.0,65.0,953.0,11.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed25,2,2,8,1;9,False,False,,1,9,28.0,70.0,995.0,8.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed25,2,2,8,3;9,False,False,,3,9,27.0,63.0,981.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed25,2,2,8,4;9,False,False,,4,9,26.0,58.0,795.0,13.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed25,2,2,8,5;9,False,False,,5,9,27.0,65.0,821.0,9.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed25,2,2,8,6;9,False,False,,6,9,30.0,68.0,1000.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed25,2,2,8,7;9,False,False,,7,9,23.0,57.0,853.0,13.0,5.0,False,1.0,23.0,23.0,False
