M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed29,1,1,9,0,False,False,,,0,32.0,73.0,1282.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed29,1,1,9,1,False,False,,,1,29.0,63.0,1244.0,10.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed29,1,1,9,2,False,False,,,2,30.0,66.0,1032.0,9.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed29,1,1,9,3,False,False,,,3,30.0,66.0,1154.0,8.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed29,1,1,9,5,False,False,,,5,35.0,75.0,1297.0,3.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed29,1,1,9,6,False,False,,,6,32.0,73.0,1200.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed29,1,1,9,7,False,False,,,7,36.0,79.0,1296.0,2.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed29,1,1,9,8,False,False,,,8,32.0,68.0,1271.0,5.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed29,1,1,9,9,False,False,,,9,28.0,58.0,879.0,13.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed29,2,2,8,0;2,False,False,,2,0,24.0,57.0,996.0,13.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed29,2,2,8,1;2,False,False,,1,2,23.0,50.0,957.0,20.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed29,2,2,8,2;3,False,False,,2,3,23.0,51.0,868.0,17.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed29,2,2,8,2;5,False,False,,2,5,28.0,60.0,1011.0,12.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed29,2,2,8,2;6,False,False,,2,6,25.0,58.0,914.0,13.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed29,2,2,8,2;7,False,False,,2,7,29.0,64.0,1010.0,11.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed29,2,2,8,2;8,False,False,,2,8,26.0,55.0,985.0,14.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed29,2,2,8,2;9,False,False,,9,2,22.0,44.0,593.0,22.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed29,2,2,8,0;9,False,False,,9,0,24.0,52.0,843.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed29,2,2,8,1;9,False,False,,9,1,21.0,44.0,803.0,25.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed29,2,2,8,3;9,False,False,,9,3,22.0,47.0,713.0,23.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed29,2,2,8,5;9,False,False,,9,5,26.0,53.0,854.0,17.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed29,2,2,8,6;9,False,False,,9,6,24.0,52.0,761.0,17.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed29,2,2,8,7;9,False,False,,9,7,27.0,56.0,857.0,15.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed29,2,2,8,8;9,False,False,,9,8,24.0,49.0,831.0,19.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed29,2,2,8,0;8,False,False,,8,0,27.0,60.0,1235.0,9.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed29,2,2,8,1;8,False,False,,1,8,25.0,52.0,1197.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed29,2,2,8,3;8,False,False,,3,8,25.0,53.0,1107.0,13.0,5.0,False,1.0,25.0,25.0,False
