M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed3,1,1,9,0,False,False,,,0,32.0,63.0,1150.0,5.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed3,1,1,9,1,False,False,,,1,25.0,45.0,984.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed3,1,1,9,2,False,False,,,2,34.0,66.0,1258.0,3.0,5.0,False,1.0,34.0,34.0,False
20,10,_original_nint128_seed3,1,1,9,3,False,False,,,3,32.0,64.0,1332.0,4.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed3,1,1,9,4,False,False,,,4,28.0,54.0,1052.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,1,1,9,5,False,False,,,5,30.0,59.0,1273.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed3,1,1,9,6,False,False,,,6,29.0,60.0,1288.0,7.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed3,1,1,9,7,False,False,,,7,33.0,65.0,1311.0,4.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed3,1,1,9,8,False,False,,,8,30.0,61.0,1221.0,8.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed3,1,1,9,9,False,False,,,9,33.0,67.0,1334.0,3.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed3,2,2,8,0;2,False,False,,0,2,30.0,58.0,1053.0,8.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed3,2,2,8,1;2,False,False,,1,2,24.0,43.0,884.0,19.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed3,2,2,8,2;3,False,False,,3,2,30.0,59.0,1235.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed3,2,2,8,2;4,False,False,,4,2,26.0,49.0,955.0,14.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,2;5,False,False,,5,2,28.0,54.0,1176.0,10.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,2;6,False,False,,6,2,27.0,55.0,1191.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed3,2,2,8,2;7,False,False,,7,2,28.0,57.0,1214.0,7.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,2;8,False,False,,8,2,28.0,56.0,1124.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,2;9,False,False,,2,9,31.0,62.0,1237.0,6.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed3,2,2,8,0;9,False,False,,0,9,29.0,59.0,1129.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed3,2,2,8,1;9,False,False,,1,9,22.0,39.0,963.0,18.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed3,2,2,8,3;9,False,False,,3,9,29.0,60.0,1311.0,7.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed3,2,2,8,5;9,False,False,,5,9,27.0,55.0,1252.0,10.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed3,2,2,8,6;9,False,False,,6,9,26.0,56.0,1267.0,10.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,7;9,False,False,,7,9,30.0,61.0,1290.0,7.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed3,2,2,8,8;9,False,False,,8,9,28.0,58.0,1200.0,11.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,0;8,False,False,,8,0,26.0,53.0,1016.0,13.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,1;8,False,False,,1,8,19.0,35.0,850.0,23.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed3,2,2,8,3;8,False,False,,8,3,27.0,56.0,1198.0,12.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed3,2,2,8,4;8,False,False,,4,8,23.0,45.0,918.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed3,2,2,8,5;8,False,False,,5,8,24.0,49.0,1139.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed3,2,2,8,6;8,False,False,,6,8,23.0,50.0,1154.0,15.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed3,2,2,8,7;8,False,False,,8,7,28.0,57.0,1177.0,12.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,0;7,False,False,,0,7,29.0,57.0,1106.0,9.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed3,2,2,8,1;7,False,False,,1,7,23.0,41.0,940.0,19.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed3,2,2,8,3;7,False,False,,3,7,29.0,58.0,1288.0,8.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed3,2,2,8,4;7,False,False,,4,7,25.0,48.0,1008.0,15.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed3,2,2,8,5;7,False,False,,5,7,27.0,53.0,1229.0,11.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed3,2,2,8,6;7,False,False,,6,7,26.0,54.0,1244.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,0;3,False,False,,0,3,28.0,56.0,1127.0,9.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed3,2,2,8,1;3,False,False,,1,3,22.0,40.0,961.0,19.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed3,2,2,8,3;4,False,False,,4,3,24.0,47.0,1029.0,15.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed3,2,2,8,3;5,False,False,,5,3,26.0,52.0,1250.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,3;6,False,False,,6,3,26.0,54.0,1265.0,11.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed3,2,2,8,0;1,False,False,,1,0,22.0,40.0,779.0,20.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed3,2,2,8,1;4,False,False,,1,4,19.0,33.0,677.0,28.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed3,2,2,8,1;5,False,False,,1,5,21.0,38.0,901.0,23.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed3,2,2,8,1;6,False,False,,1,6,19.0,35.0,917.0,22.0,5.0,False,1.0,19.0,19.0,False
20,10,_original_nint128_seed3,2,2,8,0;6,False,False,,6,0,26.0,53.0,1083.0,12.0,5.0,False,1.0,26.0,26.0,False
