M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed23,1,1,9,0,False,False,,,0,37.0,79.0,852.0,5.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed23,1,1,9,1,False,False,,,1,36.0,74.0,881.0,6.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed23,1,1,9,3,False,False,,,3,37.0,78.0,878.0,5.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed23,1,1,9,4,False,False,,,4,38.0,79.0,799.0,4.0,5.0,False,1.0,38.0,38.0,False
20,10,_original_nint128_seed23,1,1,9,5,False,False,,,5,32.0,72.0,868.0,6.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed23,1,1,9,6,False,False,,,6,28.0,57.0,707.0,16.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed23,1,1,9,7,False,False,,,7,31.0,67.0,737.0,8.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed23,1,1,9,8,False,False,,,8,36.0,75.0,878.0,6.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed23,1,1,9,9,False,False,,,9,30.0,65.0,848.0,11.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed23,2,2,8,0;9,False,False,,9,0,26.0,56.0,780.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed23,2,2,8,1;9,False,False,,9,1,26.0,55.0,804.0,18.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed23,2,2,8,3;9,False,False,,9,3,26.0,56.0,806.0,16.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed23,2,2,8,4;9,False,False,,9,4,27.0,57.0,727.0,15.0,5.0,False,1.0,27.0,27.0,False
20,10,_original_nint128_seed23,2,2,8,5;9,False,False,,9,5,22.0,51.0,796.0,17.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed23,2,2,8,6;9,False,False,,6,9,19.0,38.0,633.0,28.0,5.0,False,1.0,19.0,19.0,False
