k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,24,28,1,19,8.2,6.273754856543249,1.2030622009569378,1.6363636363636365,2.2,3.0,8,244,0.006100152503812595,20,10,_original_nint128_seed23,2000,40000,heuristic,0.5,1.6363636363636365,1.2030622009569378,8,0,41,87
