M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed8,1,1,9,0,False,False,,,0,33.0,72.0,643.0,13.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed8,1,1,9,1,False,False,,,1,41.0,87.0,825.0,6.0,5.0,False,1.0,41.0,41.0,False
20,10,_original_nint128_seed8,1,1,9,3,False,False,,,3,33.0,71.0,768.0,14.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed8,1,1,9,4,False,False,,,4,38.0,84.0,827.0,9.0,5.0,False,1.0,38.0,38.0,False
20,10,_original_nint128_seed8,1,1,9,5,False,False,,,5,40.0,87.0,738.0,6.0,5.0,False,1.0,40.0,40.0,False
20,10,_original_nint128_seed8,1,1,9,6,False,False,,,6,38.0,86.0,840.0,5.0,5.0,False,1.0,38.0,38.0,False
20,10,_original_nint128_seed8,1,1,9,7,False,False,,,7,36.0,75.0,704.0,10.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed8,1,1,9,8,False,False,,,8,41.0,90.0,779.0,4.0,5.0,False,1.0,41.0,41.0,False
20,10,_original_nint128_seed8,1,1,9,9,False,False,,,9,39.0,82.0,830.0,7.0,5.0,False,1.0,39.0,39.0,False
20,10,_original_nint128_seed8,2,2,8,0;9,False,False,,0,9,29.0,61.0,615.0,20.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed8,2,2,8,1;9,False,False,,9,1,35.0,72.0,797.0,13.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed8,2,2,8,3;9,False,False,,3,9,29.0,61.0,736.0,23.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed8,2,2,8,4;9,False,False,,9,4,32.0,69.0,799.0,16.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed8,2,2,8,5;9,False,False,,9,5,35.0,74.0,707.0,14.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed8,2,2,8,6;9,False,False,,9,6,32.0,71.0,812.0,12.0,5.0,False,1.0,32.0,32.0,False
