k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,27,30,4,19,9.0,5.761944116355173,1.1975438596491228,1.4210526315789473,2.2,3.0,8,136,0.003400085002125053,20,10,_original_nint128_seed8,2000,40000,heuristic,0.5,1.4210526315789473,1.1975438596491228,8,0,45,97
