M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed10,1,1,9,0,False,False,,,0,25.0,53.0,702.0,6.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed10,1,1,9,1,False,False,,,1,28.0,60.0,701.0,3.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed10,1,1,9,2,False,False,,,2,26.0,56.0,656.0,7.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed10,1,1,9,3,False,False,,,3,26.0,56.0,583.0,7.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed10,1,1,9,4,False,False,,,4,26.0,55.0,689.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed10,1,1,9,5,False,False,,,5,25.0,52.0,655.0,5.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed10,1,1,9,6,False,False,,,6,26.0,53.0,568.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed10,1,1,9,7,False,False,,,7,26.0,55.0,705.0,6.0,5.0,False,1.0,26.0,26.0,False
20,10,_original_nint128_seed10,1,1,9,8,False,False,,,8,25.0,53.0,713.0,6.0,5.0,False,1.0,25.0,25.0,False
20,10,_original_nint128_seed10,2,2,8,0;2,False,False,,0,2,20.0,43.0,620.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,1;2,False,False,,2,1,24.0,52.0,618.0,11.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed10,2,2,8,2;4,False,False,,4,2,21.0,45.0,607.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,2;5,False,False,,5,2,20.0,42.0,573.0,12.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,2;6,False,False,,6,2,21.0,43.0,486.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,2;7,False,False,,7,2,21.0,45.0,623.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,2;8,False,False,,8,2,20.0,43.0,631.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,0;8,False,False,,0,8,20.0,43.0,676.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,1;8,False,False,,8,1,22.0,47.0,676.0,9.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed10,2,2,8,3;8,False,False,,8,3,20.0,43.0,558.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,4;8,False,False,,8,4,20.0,42.0,663.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,5;8,False,False,,5,8,20.0,41.0,628.0,12.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,6;8,False,False,,8,6,21.0,42.0,543.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,7;8,False,False,,8,7,21.0,43.0,680.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,0;7,False,False,,0,7,21.0,44.0,669.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,1;7,False,False,,7,1,23.0,49.0,668.0,9.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed10,2,2,8,3;7,False,False,,7,3,21.0,45.0,550.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,4;7,False,False,,4,7,22.0,47.0,655.0,13.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed10,2,2,8,5;7,False,False,,5,7,21.0,44.0,619.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,6;7,False,False,,6,7,21.0,42.0,535.0,12.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,0;3,False,False,,0,3,20.0,43.0,547.0,13.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,1;3,False,False,,3,1,24.0,52.0,546.0,10.0,5.0,False,1.0,24.0,24.0,False
20,10,_original_nint128_seed10,2,2,8,3;4,False,False,,4,3,21.0,45.0,534.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,3;5,False,False,,5,3,20.0,42.0,500.0,12.0,5.0,False,1.0,20.0,20.0,False
20,10,_original_nint128_seed10,2,2,8,3;6,False,False,,6,3,21.0,43.0,413.0,13.0,5.0,False,1.0,21.0,21.0,False
20,10,_original_nint128_seed10,2,2,8,0;1,False,False,,0,1,22.0,47.0,665.0,9.0,5.0,False,1.0,22.0,22.0,False
20,10,_original_nint128_seed10,2,2,8,1;4,False,False,,4,1,23.0,49.0,652.0,9.0,5.0,False,1.0,23.0,23.0,False
20,10,_original_nint128_seed10,2,2,8,1;5,False,False,,5,1,22.0,46.0,618.0,8.0,5.0,False,1.0,22.0,22.0,False
