k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,33,36,4,22,12.0,7.293833011524188,1.5316746411483255,1.894736842105263,3.2,4.0,8,272,0.006800170004250106,20,10,_original_nint128_seed12,2000,40000,heuristic,0.5,1.894736842105263,1.5316746411483255,8,0,60,120
