M,P,option,depth,num_deleted,num_remaining_relu,deleted_set_str,is_leaf,is_rejected,reject_reason,parent_set_str,added_relu,num_clusters,edge_types,weighted_edges_total,num_self_absorbed_edges,num_fixed_nodes,fixed_collision,num_scc_ge3,largest_scc_size,cycle_penalty_ge3,is_minimal_num_clusters
20,10,_original_nint128_seed19,1,1,9,0,False,False,,,0,36.0,77.0,1249.0,10.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed19,1,1,9,1,False,False,,,1,32.0,66.0,1174.0,17.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed19,1,1,9,2,False,False,,,2,39.0,82.0,1322.0,7.0,5.0,False,1.0,39.0,39.0,False
20,10,_original_nint128_seed19,1,1,9,3,False,False,,,3,41.0,85.0,1297.0,6.0,5.0,False,1.0,41.0,41.0,False
20,10,_original_nint128_seed19,1,1,9,4,False,False,,,4,41.0,85.0,1166.0,4.0,5.0,False,1.0,41.0,41.0,False
20,10,_original_nint128_seed19,1,1,9,5,False,False,,,5,34.0,74.0,1337.0,10.0,5.0,False,1.0,34.0,34.0,False
20,10,_original_nint128_seed19,1,1,9,6,False,False,,,6,35.0,76.0,1295.0,11.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed19,1,1,9,7,False,False,,,7,37.0,81.0,1327.0,6.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed19,1,1,9,8,False,False,,,8,40.0,84.0,1151.0,5.0,5.0,False,1.0,40.0,40.0,False
20,10,_original_nint128_seed19,1,1,9,9,False,False,,,9,41.0,83.0,1308.0,5.0,5.0,False,1.0,41.0,41.0,False
20,10,_original_nint128_seed19,2,2,8,0;2,False,False,,0,2,30.0,65.0,1171.0,17.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed19,2,2,8,1;2,False,False,,1,2,28.0,58.0,1094.0,25.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed19,2,2,8,2;4,False,False,,2,4,35.0,73.0,1088.0,11.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed19,2,2,8,2;5,False,False,,5,2,28.0,62.0,1259.0,17.0,5.0,False,1.0,28.0,28.0,False
20,10,_original_nint128_seed19,2,2,8,2;6,False,False,,6,2,29.0,64.0,1217.0,18.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed19,2,2,8,2;7,False,False,,7,2,31.0,69.0,1249.0,13.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed19,2,2,8,2;8,False,False,,2,8,35.0,73.0,1073.0,12.0,5.0,False,1.0,35.0,35.0,False
20,10,_original_nint128_seed19,2,2,8,2;9,False,False,,2,9,36.0,74.0,1228.0,13.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed19,2,2,8,0;9,False,False,,0,9,32.0,66.0,1157.0,15.0,5.0,False,1.0,32.0,32.0,False
20,10,_original_nint128_seed19,2,2,8,1;9,False,False,,1,9,29.0,58.0,1080.0,23.0,5.0,False,1.0,29.0,29.0,False
20,10,_original_nint128_seed19,2,2,8,3;9,False,False,,9,3,37.0,74.0,1205.0,11.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed19,2,2,8,4;9,False,False,,9,4,37.0,74.0,1074.0,9.0,5.0,False,1.0,37.0,37.0,False
20,10,_original_nint128_seed19,2,2,8,5;9,False,False,,5,9,30.0,63.0,1245.0,15.0,5.0,False,1.0,30.0,30.0,False
20,10,_original_nint128_seed19,2,2,8,6;9,False,False,,6,9,31.0,65.0,1203.0,16.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed19,2,2,8,7;9,False,False,,7,9,33.0,71.0,1231.0,13.0,5.0,False,1.0,33.0,33.0,False
20,10,_original_nint128_seed19,2,2,8,8;9,False,False,,9,8,36.0,73.0,1059.0,10.0,5.0,False,1.0,36.0,36.0,False
20,10,_original_nint128_seed19,2,2,8,0;8,False,False,,0,8,31.0,67.0,1000.0,15.0,5.0,False,1.0,31.0,31.0,False
20,10,_original_nint128_seed19,2,2,8,1;8,False,False,,1,8,28.0,57.0,925.0,22.0,5.0,False,1.0,28.0,28.0,False
