k,edge_types_min_obj,cut_edges_total,boundary_nodes,size_min,size_max,size_mean,size_std,mean_dist_to_seed_avg,mean_dist_to_seed_max,radius_to_seed_avg,radius_to_seed_max,traj_unique_edge_types,traj_transitions,traj_switch_rate,M,P,option,epoch,T_gen,CLUSTER_SOLVER,COMPACTNESS_PENALTY_LAMBDA,max_cluster_compactness,mean_cluster_compactness,edge_types_solver_reported,edge_types_gap,n_symbols_nodes,n_transitions_edges
5,8,19,23,2,10,6.0,3.40587727318528,0.9974603174603175,1.4444444444444444,2.0,3.0,8,256,0.0064001600040001,20,10,_original_nint128_seed6,2000,40000,heuristic,0.5,1.4444444444444444,0.9974603174603175,8,0,30,59
